User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Eileen Scott","Jacob Carter",Nurse,"2022-01-04 04:59:35",3648,Outgoing,97
"Eileen Scott","Dominic Marshall",Nurse,"2021-12-30 04:57:32",6461,Outgoing,73
"Eileen Scott","Andy Rose",Carer,"2021-12-28 01:35:23",3811,Outgoing,75
"Eileen Scott","James Simpson",Carer,"2021-12-28 01:54:53",2659,Outgoing,23
"Eileen Scott","Melissa Watson",Carer,"2021-12-30 12:04:48",6011,Incoming,27
"Eileen Scott","Ashley Holmes",Carer,"2021-12-31 10:53:20",3486,Outgoing,99
"Eileen Scott","Mark Davis",Nurse,"2021-12-28 08:08:36",255,Incoming,86
"Eileen Scott","Lizzie Murphy",Nurse,"2021-12-31 06:51:32",7956,Outgoing,8
"Eileen Scott","Paula Anderson",Carer,"2022-01-03 03:08:56",741,Incoming,95
"Eileen Scott","Noah Marshall",Carer,"2022-01-04 05:41:23",7264,Incoming,50
"Eileen Scott","Ashley Holmes",Carer,"2021-12-28 11:08:49",6265,Outgoing,33
"Eileen Scott","Maisie Robinson",Nurse,"2021-12-28 01:54:05",311,Outgoing,80
"Eileen Scott","Tim Marshall",Nurse,"2021-12-30 04:17:15",5183,Outgoing,74
"Eileen Scott","Lexi Bell",Carer,"2022-01-04 08:14:39",9050,Outgoing,22
"Eileen Scott","Isabel Griffiths",Nurse,"2022-01-04 04:52:23",3913,Outgoing,18
"Eileen Scott","Darren Wilson",Carer,"2021-12-31 09:40:18",1134,Outgoing,79
"Eileen Scott","Victoria Hill",Nurse,"2022-01-03 10:16:14",6462,Outgoing,89
"Eileen Scott","Florence Lee",Carer,"2022-01-01 08:55:10",9476,Incoming,41
"Eileen Scott","Jake Reid",Nurse,"2021-12-28 08:42:01",8540,Incoming,25
"Eileen Scott","Lexi Cox",Nurse,"2022-01-03 05:52:12",4634,Outgoing,28
"Eileen Scott","Rowena Reynolds",Carer,"2022-01-01 07:28:56",5224,Outgoing,63
"Eileen Scott","Dominic Marshall",Nurse,"2021-12-31 04:52:47",6051,Outgoing,0
"Eileen Scott","Brandon King",Carer,"2022-01-03 07:09:58",6941,Outgoing,30
"Eileen Scott","Mandy Parker",Carer,"2022-01-01 01:34:33",4158,Outgoing,30
"Eileen Scott","Molly Edwards",Nurse,"2021-12-31 11:37:30",938,Incoming,74
"Eileen Scott","Claire Morgan",Carer,"2021-12-28 09:27:32",5858,Incoming,26
"Eileen Scott","Matthew Walker",Carer,"2022-01-03 12:44:46",4984,Incoming,29
"Eileen Scott","Harley Anderson",Nurse,"2022-01-01 06:28:30",3254,Outgoing,46
"Eileen Scott","Molly Edwards",Nurse,"2021-12-27 07:15:48",7107,Incoming,39
"Eileen Scott","Paula Fox",Nurse,"2021-12-31 04:47:51",6856,Outgoing,82
"Eileen Scott","Melissa Watson",Carer,"2021-12-30 02:50:01",6347,Incoming,4
"Eileen Scott","William Butler",Nurse,"2021-12-28 02:21:08",2265,Incoming,72
"Eileen Scott","Charles Bennett",Nurse,"2021-12-27 11:36:28",3098,Incoming,1
"Eileen Scott","Jackson Ward",Nurse,"2022-01-01 07:36:00",2678,Incoming,22
"Eileen Scott","Ellie Simpson",Carer,"2022-01-01 04:29:08",5838,Outgoing,12
"Eileen Scott","Ruth Bailey",Carer,"2022-01-01 06:52:28",7064,Incoming,89
"Eileen Scott","Melissa Watson",Carer,"2022-01-01 01:18:29",3902,Incoming,7
"Eileen Scott","Jennifer Thompson",Carer,"2022-01-03 11:52:11",3003,Incoming,12
"Eileen Scott","Dominic Marshall",Nurse,"2022-01-04 07:08:21",3998,Outgoing,76
"Eileen Scott","Candice Campbell",Nurse,"2022-01-02 03:51:15",5450,Outgoing,94
"Eileen Scott","Callum Rose",Nurse,"2021-12-28 08:07:46",7497,Incoming,50
"Eileen Scott","Emily Morris",Nurse,"2022-01-03 04:41:13",2906,Outgoing,0
"Eileen Scott","Tanya Wilkinson",Carer,"2021-12-28 07:29:16",2342,Incoming,45
"Eileen Scott","Alice Shaw",Carer,"2021-12-31 02:37:08",3855,Incoming,59
"Eileen Scott","Dennis Allen",Nurse,"2021-12-27 09:39:57",4833,Incoming,2
"Eileen Scott","Victoria Hill",Nurse,"2022-01-04 01:29:23",208,Incoming,12
"Eileen Scott","Damien Wright",Nurse,"2021-12-28 03:46:09",1023,Outgoing,13
"Eileen Scott","Callum Rose",Nurse,"2021-12-29 10:47:25",4825,Incoming,8
"Eileen Scott","Lexi Cox",Carer,"2021-12-30 07:24:44",1428,Incoming,64
"Eileen Scott","Callum Rose",Nurse,"2021-12-28 03:58:55",2804,Incoming,92
"Eileen Scott","Rowena Reynolds",Carer,"2021-12-27 02:29:38",4991,Outgoing,32
"Eileen Scott","Candice Holmes",Nurse,"2021-12-29 11:57:40",4414,Outgoing,100
"Eileen Scott","Molly Edwards",Nurse,"2021-12-30 09:51:25",3443,Incoming,29
"Eileen Scott","Martin Marshall",Carer,"2022-01-02 12:25:24",9770,Outgoing,81
"Eileen Scott","Alfie Kennedy",Nurse,"2022-01-02 09:23:56",1037,Incoming,50
"Eileen Scott","Alan Miller",Carer,"2022-01-04 12:23:51",2535,Incoming,46
"Eileen Scott","Tara Patel",Carer,"2022-01-03 04:37:52",2519,Outgoing,23
"Eileen Scott","Mandy Parker",Carer,"2022-01-01 03:52:57",2763,Incoming,15
"Eileen Scott","Alan Miller",Carer,"2022-01-04 07:06:45",5245,Incoming,70
"Eileen Scott","Grant Gray",Nurse,"2022-01-05 07:19:17",2024,Incoming,70
"Eileen Scott","Lexi Cox",Nurse,"2022-01-02 11:04:50",8603,Outgoing,57
"Eileen Scott","Paula Fox",Nurse,"2022-01-04 02:48:17",1415,Outgoing,24
"Eileen Scott","Melissa Chapman",Carer,"2022-01-02 02:47:50",8512,Incoming,34
"Eileen Scott","Elliot Stewart",Nurse,"2021-12-31 11:22:06",801,Incoming,85
"Eileen Scott","Paul Miller",Carer,"2022-01-04 03:09:54",5271,Incoming,12
"Eileen Scott","Ruth Collins",Nurse,"2021-12-27 01:31:14",1570,Incoming,42
"Eileen Scott","Mark Davis",Nurse,"2022-01-04 09:00:56",6175,Incoming,72
"Eileen Scott","Andrew Wood",Carer,"2021-12-29 10:18:28",3301,Incoming,77
"Eileen Scott","Dennis Kelly",Nurse,"2022-01-03 02:49:11",224,Incoming,17
"Eileen Scott","Lewis Ellis",Nurse,"2022-01-04 03:43:52",8255,Incoming,33
"Eileen Scott","Paul Miller",Carer,"2021-12-29 09:07:48",4985,Outgoing,26
"Eileen Scott","Brandon Baker",Carer,"2022-01-03 06:10:29",6778,Incoming,13
"Eileen Scott","Alfie Kennedy",Nurse,"2022-01-05 04:49:53",577,Incoming,23
"Eileen Scott","Alfie Kennedy",Nurse,"2021-12-28 05:20:57",4986,Incoming,53
"Eileen Scott","Tara Patel",Carer,"2022-01-01 07:41:37",5240,Incoming,38
"Eileen Scott","William Butler",Nurse,"2021-12-28 08:31:30",7281,Outgoing,16
"Eileen Scott","Tara Patel",Carer,"2022-01-02 04:41:37",6419,Outgoing,98
"Eileen Scott","Ellie Simpson",Carer,"2021-12-30 06:10:43",6358,Incoming,19
"Eileen Scott","Ashley Holmes",Carer,"2022-01-03 09:00:30",4985,Outgoing,66
"Eileen Scott","Naomi Khan",Nurse,"2022-01-04 06:43:00",6760,Incoming,38
"Eileen Scott","Ella Johnson",Nurse,"2022-01-02 03:59:23",3197,Outgoing,65
"Eileen Scott","Mandy Parker",Carer,"2022-01-05 01:53:53",4112,Outgoing,79
"Eileen Scott","Claire Morgan",Carer,"2021-12-29 07:25:23",1154,Outgoing,58
"Eileen Scott","Matthew Walker",Carer,"2021-12-27 02:24:27",1541,Outgoing,77
"Eileen Scott","Claire Morgan",Carer,"2021-12-28 02:43:48",8590,Outgoing,80
"Eileen Scott","Louis Powell",Nurse,"2022-01-04 05:48:56",918,Outgoing,30
"Molly Richards","Dennis Allen",Nurse,"2021-11-05 02:37:32",234,Incoming,1
"Molly Richards","Lilly Smith",Carer,"2021-12-02 08:36:29",800,Incoming,72
"Molly Richards","Craig Cox",Nurse,"2021-12-16 12:02:36",400,Incoming,49
"Molly Richards","Amy Graham",Carer,"2021-12-03 10:25:00",179,Outgoing,57
"Molly Richards","Bradley Saunders",Carer,"2021-11-05 02:23:06",901,Outgoing,19
"Molly Richards","Ruth Baker",Carer,"2021-12-22 02:17:13",288,Incoming,13
"Molly Richards","Lexi Cox",Nurse,"2021-11-03 10:52:28",253,Outgoing,9
"Molly Richards","Florence Lee",Carer,"2021-12-24 07:37:32",659,Outgoing,72
"Molly Richards","Lexi Bell",Carer,"2021-11-27 10:25:26",403,Incoming,46
"Molly Richards","Lily Richards",Carer,"2021-11-05 01:07:54",799,Outgoing,60
"Molly Richards","Maisie Robinson",Nurse,"2021-11-17 03:55:17",875,Incoming,45
"Molly Richards","William Butler",Nurse,"2021-11-03 05:48:28",2,Incoming,63
"Molly Richards","Chloe Wright",Carer,"2021-11-26 08:45:46",984,Outgoing,42
"Molly Richards","Rachel Davies",Carer,"2021-11-06 04:34:19",643,Incoming,41
"Molly Richards","Reece Mitchell",Nurse,"2021-12-15 08:44:00",309,Outgoing,32
"Molly Richards","Dennis Allen",Nurse,"2021-12-21 11:47:43",674,Outgoing,30
"Molly Richards","Mandy Parker",Carer,"2021-11-09 01:42:57",166,Incoming,9
"Molly Richards","Callum Rose",Nurse,"2021-12-23 09:24:57",784,Incoming,82
"Molly Richards","Chloe Wright",Carer,"2021-11-20 07:21:11",19,Outgoing,12
"Molly Richards","Yvette King",Nurse,"2022-01-02 02:40:06",110,Outgoing,2
"Molly Richards","Jake Reid",Nurse,"2021-12-01 09:41:04",677,Incoming,94
"Molly Richards","Candice Campbell",Nurse,"2021-11-11 06:50:59",864,Outgoing,28
"Molly Richards","Andrew Wood",Carer,"2021-12-04 09:54:52",275,Incoming,96
"Molly Richards","Emily Morris",Nurse,"2021-12-22 09:04:48",839,Incoming,70
"Molly Richards","Melissa Watson",Carer,"2021-11-26 07:03:36",268,Outgoing,31
"Molly Richards","Charles Bennett",Nurse,"2021-12-07 03:59:40",527,Outgoing,6
"Molly Richards","Jackson Ward",Nurse,"2022-01-01 12:02:24",682,Outgoing,1
"Molly Richards","Lexi Cox",Nurse,"2021-11-25 10:54:36",815,Outgoing,98
"Molly Richards","Charles Bennett",Nurse,"2021-12-06 01:20:15",206,Incoming,24
"Molly Richards","Yvette King",Nurse,"2021-11-03 07:02:41",555,Outgoing,47
"Molly Richards","Aaron Morris",Carer,"2021-11-22 07:35:49",773,Incoming,82
"Molly Richards","Callum Rose",Nurse,"2021-12-13 09:25:09",848,Outgoing,50
"Molly Richards","Zoe Thomas",Carer,"2021-12-07 04:09:38",22,Incoming,72
"Molly Richards","Molly Edwards",Nurse,"2021-12-27 09:13:58",504,Outgoing,1
"Molly Richards","Isabel Griffiths",Nurse,"2021-11-14 02:36:33",327,Outgoing,16
"Molly Richards","Emily Morris",Nurse,"2021-12-14 09:04:25",896,Incoming,9
"Molly Richards","Brandon Baker",Carer,"2021-12-05 12:19:21",843,Incoming,19
"Molly Richards","Grant Gray",Nurse,"2021-11-28 03:05:58",503,Outgoing,13
"Molly Richards","Callum Rose",Nurse,"2021-12-11 02:11:53",347,Incoming,10
"Molly Richards","Reece Mitchell",Nurse,"2021-12-18 08:58:44",740,Outgoing,62
"Molly Richards","Eva Edwards",Carer,"2021-12-08 06:23:36",293,Incoming,52
"Molly Richards","Lexi Bell",Carer,"2021-11-24 06:01:02",856,Outgoing,62
"Molly Richards","Alan Miller",Carer,"2021-11-18 10:48:16",940,Outgoing,78
"Molly Richards","Stacey Cox",Nurse,"2021-12-17 12:47:41",598,Outgoing,66
"Molly Richards","Lewis Ellis",Nurse,"2021-11-18 07:27:59",926,Outgoing,94
"Molly Richards","Louis Powell",Nurse,"2022-01-03 06:48:35",697,Outgoing,24
"Molly Richards","Brandon King",Carer,"2021-11-04 03:03:30",88,Outgoing,96
"Molly Richards","Helena Richardson",Nurse,"2021-11-17 03:15:08",404,Incoming,67
"Molly Richards","Matthew Walker",Carer,"2021-11-08 03:37:46",372,Incoming,37
"Molly Richards","Wendy Saunders",Nurse,"2021-12-08 02:41:57",340,Outgoing,16
"Molly Richards","Ellie Simpson",Carer,"2021-11-11 12:01:36",994,Outgoing,27
"Molly Richards","Charles Bennett",Nurse,"2021-12-04 04:37:45",975,Incoming,82
"Molly Richards","Elliot Stewart",Nurse,"2021-11-09 03:34:00",363,Outgoing,100
"Molly Richards","Gordon Collins",Nurse,"2021-12-19 11:25:09",652,Incoming,29
"Molly Richards","Emily Morris",Nurse,"2021-12-03 05:54:05",567,Incoming,32
"Molly Richards","Dominic Marshall",Nurse,"2021-12-19 12:22:42",101,Outgoing,58
"Molly Richards","Helena Richardson",Nurse,"2021-12-01 03:36:30",937,Outgoing,37
"Molly Richards","Lexi Bell",Carer,"2021-11-14 04:25:48",150,Incoming,14
"Molly Richards","Stephen Ellis",Nurse,"2021-11-11 09:02:55",815,Outgoing,73
"Molly Richards","Eva Edwards",Carer,"2021-12-29 05:32:44",682,Outgoing,35
"Molly Richards","Lizzie Murphy",Nurse,"2021-11-04 12:54:53",326,Incoming,64
"Molly Richards","Craig Cox",Nurse,"2021-12-17 10:36:38",700,Incoming,91
"Molly Richards","Mandy Parker",Carer,"2022-01-02 09:26:42",438,Outgoing,75
"Molly Richards","Bradley Saunders",Carer,"2021-12-08 03:15:49",71,Incoming,56
"Molly Richards","Max Holmes",Carer,"2021-11-28 04:11:54",960,Incoming,27
"Molly Richards","Florence Lee",Carer,"2021-11-22 10:11:03",776,Incoming,71
"Molly Richards","Alice Shaw",Carer,"2021-11-22 06:10:36",652,Incoming,29
"Molly Richards","Gordon Collins",Nurse,"2021-11-11 12:38:45",235,Incoming,11
"Molly Richards","Ruth Collins",Nurse,"2021-11-22 04:54:08",771,Outgoing,70
"Molly Richards","Toby Russell",Nurse,"2021-12-22 08:22:57",650,Incoming,59
"Molly Richards","Dominic Marshall",Nurse,"2021-11-16 12:05:03",229,Outgoing,13
"Molly Richards","Dennis Allen",Nurse,"2021-11-26 06:32:37",375,Outgoing,83
"Molly Richards","Molly Edwards",Nurse,"2021-11-11 10:55:40",917,Incoming,20
"Molly Richards","Maisie Robinson",Nurse,"2021-12-07 04:56:39",8,Incoming,70
"Molly Richards","Maisie Robinson",Nurse,"2021-11-24 01:05:47",319,Incoming,35
"Molly Richards","Brandon King",Carer,"2021-12-29 05:22:36",919,Outgoing,77
"Molly Richards","Craig Cox",Nurse,"2021-12-20 03:46:55",242,Outgoing,90
"Molly Richards","Charles Bennett",Nurse,"2021-11-15 03:53:18",195,Incoming,48
"Molly Richards","Lexi Cox",Carer,"2021-11-11 03:48:42",416,Outgoing,26
"Molly Richards","Harley Anderson",Nurse,"2021-12-14 12:52:09",729,Outgoing,40
"Molly Richards","Lily Richards",Carer,"2021-11-04 03:04:16",672,Incoming,23
"Molly Richards","Paula Fox",Nurse,"2022-01-03 09:16:30",697,Outgoing,95
"Molly Richards","Alfie Kennedy",Nurse,"2021-11-15 07:29:02",441,Incoming,98
"Molly Richards","Matthew Walker",Carer,"2021-12-27 06:46:17",805,Outgoing,17
"Molly Richards","Lexi Bell",Carer,"2021-11-04 02:39:52",287,Incoming,81
"Molly Richards","Dominic Marshall",Nurse,"2021-12-04 03:01:18",392,Incoming,56
"Molly Richards","Claire Morgan",Carer,"2021-11-16 11:50:04",805,Incoming,47
"Molly Richards","Paul Miller",Carer,"2021-11-26 03:46:19",944,Outgoing,57
"Molly Richards","Claire Morgan",Carer,"2021-11-14 08:50:57",701,Outgoing,82
"Molly Richards","Emily Morris",Nurse,"2021-12-12 08:58:50",121,Incoming,96
"Molly Richards","Tanya Wilkinson",Carer,"2021-12-07 01:26:03",614,Incoming,75
"Molly Richards","Dominic Marshall",Nurse,"2021-12-04 03:37:50",674,Incoming,17
"Molly Richards","Bradley Saunders",Carer,"2021-12-06 09:52:14",455,Outgoing,24
"Molly Richards","Adrian Turner",Carer,"2021-12-25 10:05:03",827,Outgoing,21
"Molly Richards","Alexa Wilkinson",Nurse,"2021-11-08 02:03:50",68,Outgoing,50
"Molly Richards","Florence Lee",Carer,"2021-11-24 10:13:40",821,Incoming,51
"Molly Richards","Harley Anderson",Nurse,"2021-12-02 08:42:03",91,Outgoing,91
"Molly Richards","Alice Lloyd",Carer,"2021-12-15 02:31:34",900,Outgoing,21
"Molly Richards","Reece Mitchell",Nurse,"2021-12-05 04:16:11",398,Incoming,98
"Molly Richards","Lily Richards",Carer,"2021-11-26 04:20:31",750,Incoming,36
"Molly Richards","Martin Marshall",Carer,"2021-12-23 09:47:51",487,Outgoing,84
"Molly Richards","Jade Ellis",Carer,"2021-12-13 11:09:24",714,Outgoing,67
"Molly Richards","Toby Russell",Nurse,"2021-12-24 01:42:32",476,Incoming,0
"Molly Richards","Candice Holmes",Nurse,"2021-11-27 03:08:04",545,Outgoing,23
"Molly Richards","Ashley Holmes",Carer,"2021-12-24 09:33:20",886,Incoming,4
"Molly Richards","Jake Reid",Nurse,"2022-01-01 07:26:53",727,Incoming,52
"Molly Richards","Stephen Ellis",Nurse,"2021-12-06 01:41:25",769,Outgoing,38
"Molly Richards","Tanya Campbell",Carer,"2021-12-20 11:08:47",303,Incoming,5
"Molly Richards","Wayne James",Nurse,"2021-12-26 11:22:35",387,Outgoing,39
"Molly Richards","Lewis Ellis",Nurse,"2021-12-11 04:26:11",773,Incoming,80
"Molly Richards","Tanya Wilkinson",Carer,"2021-11-09 11:23:57",797,Incoming,69
"Molly Richards","Paula Anderson",Carer,"2021-12-02 08:09:39",135,Incoming,6
"Molly Richards","Lexi Bell",Carer,"2021-11-19 06:57:59",974,Incoming,71
"Molly Richards","Oliver Thompson",Carer,"2021-12-01 02:57:40",782,Incoming,48
"Molly Richards","Martin Marshall",Carer,"2021-12-16 11:01:50",812,Incoming,8
"Molly Richards","Naomi Khan",Nurse,"2021-12-17 09:30:28",391,Outgoing,49
"Molly Richards","Ruth Collins",Nurse,"2021-12-26 03:09:43",522,Incoming,95
"Molly Richards","Tim Marshall",Nurse,"2021-11-15 05:06:14",845,Incoming,6
"Molly Richards","Andrew Wood",Carer,"2022-01-01 04:01:05",7227,Outgoing,65
"Molly Richards","Holly Morris",Carer,"2021-12-30 08:16:20",5059,Outgoing,70
"Molly Richards","William Butler",Nurse,"2022-01-01 05:30:07",8065,Incoming,38
"Molly Richards","Arthur Turner",Nurse,"2022-01-04 06:41:56",9665,Incoming,98
"Molly Richards","Louis Powell",Nurse,"2022-01-05 03:27:39",3153,Outgoing,43
"Molly Richards","Christian Anderson",Carer,"2022-01-01 08:29:09",2372,Outgoing,0
"Molly Richards","Yvette King",Nurse,"2021-12-29 06:39:49",7410,Outgoing,9
"Molly Richards","Philip Watson",Nurse,"2022-01-03 09:58:49",3055,Outgoing,79
"Molly Richards","Ethan Hughes",Nurse,"2022-01-03 07:35:36",7178,Incoming,100
"Molly Richards","Emily Morris",Nurse,"2021-12-28 09:33:39",2827,Incoming,98
"Molly Richards","Zoe Powell",Nurse,"2021-12-31 12:28:27",3215,Outgoing,73
"Molly Richards","Isabel Griffiths",Nurse,"2022-01-04 01:18:34",6998,Incoming,15
"Molly Richards","Kelly Graham",Nurse,"2022-01-03 04:53:58",3642,Incoming,17
"Molly Richards","Alfie Kennedy",Nurse,"2021-12-28 04:08:26",9353,Incoming,77
"Molly Richards","Ruth Bailey",Carer,"2022-01-04 07:55:14",5061,Incoming,35
"Molly Richards","Ruth Bailey",Carer,"2022-01-02 04:55:01",382,Outgoing,51
"Molly Richards","Ruth Bailey",Carer,"2021-12-29 05:04:54",5051,Incoming,38
"Molly Richards","Jade Ellis",Carer,"2022-01-01 09:54:49",7236,Outgoing,97
"Molly Richards","Ruth Baker",Carer,"2021-12-30 09:38:51",9898,Outgoing,56
"Molly Richards","Mandy Parker",Carer,"2022-01-03 07:28:27",7755,Outgoing,21
"Molly Richards","Adam Ross",Carer,"2021-12-29 05:25:52",5409,Outgoing,17
"Molly Richards","Elliot Stewart",Nurse,"2021-12-28 10:04:52",1810,Outgoing,9
"Molly Richards","Lexi Cox",Carer,"2022-01-02 05:34:38",8101,Outgoing,34
"Molly Richards","Andrew Wood",Carer,"2021-12-28 08:13:26",9627,Outgoing,36
"Molly Richards","Tanya Campbell",Carer,"2022-01-01 02:28:57",4498,Outgoing,53
"Molly Richards","Alice Shaw",Carer,"2021-12-27 07:10:33",6999,Outgoing,98
"Molly Richards","Louis Powell",Nurse,"2022-01-01 11:44:50",4833,Outgoing,35
"Molly Richards","Rowena Reynolds",Carer,"2021-12-30 05:08:15",5489,Outgoing,3
"Molly Richards","Lewis Ellis",Nurse,"2021-12-28 12:19:29",6598,Outgoing,74
"Molly Richards","Andrew Wood",Carer,"2021-12-30 03:53:19",4850,Incoming,34
"Molly Richards","Ruth Collins",Nurse,"2022-01-03 09:03:56",7729,Outgoing,22
"Molly Richards","Tanya Wilkinson",Carer,"2021-12-28 03:41:09",5017,Incoming,92
"Molly Richards","Adrian Turner",Carer,"2022-01-02 08:12:19",4192,Incoming,50
"Molly Richards","Lilly Smith",Carer,"2022-01-03 05:56:12",1116,Outgoing,56
"Molly Richards","Jake Reid",Nurse,"2021-12-30 07:09:50",4422,Incoming,68
"Molly Richards","Brandon Baker",Carer,"2021-12-29 10:20:26",884,Incoming,27
"Molly Richards","Grant Gray",Nurse,"2021-12-28 02:40:28",5965,Outgoing,90
"Molly Richards","Max Holmes",Carer,"2022-01-04 03:11:19",3513,Outgoing,97
"Molly Richards","Lexi Bell",Carer,"2022-01-02 04:01:45",303,Incoming,32
"Molly Richards","James Simpson",Carer,"2022-01-02 01:20:39",2800,Outgoing,54
"Molly Richards","Emily Morris",Nurse,"2022-01-03 08:47:29",2966,Outgoing,40
"Molly Richards","Noah Marshall",Carer,"2022-01-03 10:50:17",3662,Incoming,94
"Molly Richards","Wendy Saunders",Nurse,"2021-12-31 04:09:23",1160,Outgoing,24
"Molly Richards","Stacey Cox",Nurse,"2022-01-01 05:12:41",6835,Outgoing,2
"Molly Richards","Callum Rose",Nurse,"2022-01-05 05:48:01",6447,Outgoing,47
"Molly Richards","William Butler",Nurse,"2021-12-30 12:26:07",6589,Outgoing,94
"Molly Richards","Oliver Thompson",Carer,"2021-12-28 05:31:42",8773,Outgoing,61
"Molly Richards","Amy Graham",Carer,"2021-12-29 07:25:41",5480,Outgoing,96
"Molly Richards","Paula Anderson",Carer,"2021-12-31 07:20:48",4448,Incoming,9
"Molly Richards","Alfie Kennedy",Nurse,"2021-12-31 05:24:57",8685,Incoming,68
"Molly Richards","Jacob Carter",Nurse,"2022-01-02 03:48:41",7567,Outgoing,54
"Molly Richards","Max Holmes",Carer,"2022-01-01 05:16:06",6307,Incoming,86
"Molly Richards","Isabel Griffiths",Nurse,"2021-12-29 03:32:50",6575,Incoming,68
"Molly Richards","Wendy Saunders",Nurse,"2021-12-31 12:31:41",1730,Incoming,43
"Molly Richards","Adrian Turner",Carer,"2022-01-03 02:55:57",6165,Incoming,6
"Molly Richards","Melissa Chapman",Carer,"2021-12-30 02:24:17",4309,Incoming,64
"Molly Richards","Holly Morris",Carer,"2021-12-28 10:04:08",6312,Outgoing,30
"Molly Richards","Damien Wright",Nurse,"2022-01-02 01:13:46",7644,Incoming,65
"Molly Richards","Melissa Watson",Carer,"2021-12-28 03:09:23",7449,Outgoing,86
"Molly Richards","Kelly Graham",Nurse,"2022-01-02 08:38:12",4139,Outgoing,62
"Molly Richards","Wayne James",Nurse,"2021-12-29 09:33:47",2625,Incoming,63
"Molly Richards","Ellie Simpson",Carer,"2022-01-02 07:54:41",5081,Outgoing,54
"Molly Richards","Ellie Simpson",Carer,"2022-01-02 05:33:37",7868,Outgoing,51
"Molly Richards","Tanya Campbell",Carer,"2022-01-05 04:08:07",2682,Outgoing,15
"Molly Richards","Andy Rose",Carer,"2021-12-31 09:46:30",6664,Incoming,55
"Molly Richards","Molly Edwards",Nurse,"2021-12-29 03:04:29",4263,Incoming,66
"Molly Richards","Adrian Turner",Carer,"2021-12-28 08:47:45",9709,Incoming,25
"Molly Richards","Alan Miller",Carer,"2021-12-28 12:37:23",4281,Incoming,79
"Molly Richards","Grant Gray",Nurse,"2022-01-03 10:47:46",8456,Incoming,97
"Molly Richards","Eva Edwards",Carer,"2021-12-31 03:42:46",4333,Outgoing,46
"Molly Richards","Zoe Thomas",Carer,"2021-12-27 04:43:54",9303,Outgoing,11
"Molly Richards","Paula Fox",Nurse,"2022-01-04 12:33:09",3943,Incoming,39
"Molly Richards","Jacob Carter",Nurse,"2021-12-31 09:34:46",1150,Outgoing,45
"Molly Richards","Layla Edwards",Nurse,"2022-01-02 08:20:34",314,Outgoing,46
"Molly Richards","Dennis Allen",Nurse,"2022-01-02 01:57:06",3864,Incoming,55
"Molly Richards","Tim Marshall",Nurse,"2022-01-05 08:57:16",368,Outgoing,37
"Molly Richards","Matthew Walker",Carer,"2021-12-30 10:13:28",5075,Outgoing,45
"Molly Richards","Matthew Walker",Carer,"2022-01-02 08:06:27",5928,Incoming,33
"Molly Richards","Eva Edwards",Carer,"2022-01-04 03:21:38",690,Incoming,26
"Jade Baker","Grant Gray",Nurse,"2021-12-04 03:01:05",263,Outgoing,27
"Jade Baker","Jacob Carter",Nurse,"2021-12-23 04:21:58",679,Outgoing,35
"Jade Baker","Lily Richards",Carer,"2021-12-03 05:51:25",64,Outgoing,83
"Jade Baker","Darren Wilson",Carer,"2021-12-26 07:08:49",272,Outgoing,2
"Jade Baker","Paula Anderson",Carer,"2021-12-28 10:24:36",574,Outgoing,90
"Jade Baker","Harley Anderson",Nurse,"2021-12-17 07:08:01",287,Incoming,81
"Jade Baker","Adrian Turner",Carer,"2021-11-19 10:52:02",12,Incoming,95
